apple,apricot,avocado,banana,bilberry,blackberry,blackcurrant,blueberry,boysenberry,currant,cherry,cherimoya,cloudberry,coconut,cranberry,cucumber,damson,dragonfruit,durian,elderberry,feijoa,fig,gooseberry,grape,raisin,grapefruit,guava,honeyberry,huckleberry,jabuticaba,jackfruit,jambul,jujube,kiwano,kiwifruit,kumquat,lemon,lime,loquat,longan,lychee,mango,mangosteen,marionberry,melon,cantaloupe,honeydew,watermelon,mulberry,nectarine,nance,olive,orange,clementine,mandarine,tangerine,papaya,peach
0.3701,0.002574,0.47007,0.72465,-0.52162,0.24244,-0.12244,0.41767,-0.13138,0.11255,0.075246,-0.061434,0.15483,0.36639,-0.24966,0.16354,0.32466,-0.34202,0.72581,0.096004,0.058167,0.090604,0.37943,0.30463,0.33319,0.23125,0.048062,-0.17299,-0.0045222,0.43316,0.065774,0.27586,-0.74727,0.41264,0.48943,0.19652,0.60772,-0.047098,-0.34227,-0.13843,-0.35887,0.37962,0.42379,-0.29907,0.55695,0.88952,0.61344,0.48641,-0.27239,-0.098071,-0.16723,0.23297,0.36543,-0.44161,-0.23326,0.058313,0.48856,0.099691
-0.55362,-0.38163,-0.08713,0.26036,0.67724,-0.39331,-0.22465,-0.10275,0.42625,0.0091804,-0.082067,-0.18002,-0.40959,-0.50004,-0.22459,-0.32069,0.37176,-0.24648,0.18132,0.28213,-0.12635,-0.31928,0.027403,-0.31562,-0.64134,0.36723,0.48808,0.13348,0.44874,-0.15737,0.1293,0.33718,0.075323,-0.055209,0.051108,-0.018797,-0.39601,-0.0064959,-0.45963,0.39584,0.18267,0.15316,0.52522,0.012566,0.049283,0.33524,0.6221,0.10385,0.012169,-0.17836,0.31322,-0.18819,-0.30323,0.017262,-0.65283,0.093423,0.2546,-0.31037
0.46813,0.29792,0.82892,0.38865,0.084413,0.40131,0.31393,-0.086415,-0.25974,0.29947,0.34016,0.34684,-0.4564,0.62519,0.23247,0.63513,-0.040363,0.47569,0.21975,0.060567,0.093483,0.56382,0.23896,0.62176,0.25891,0.22905,0.60462,0.19298,0.23514,0.14643,0.40804,-0.38759,0.18097,-0.059136,0.3955,0.19207,-0.023928,0.039067,-0.024069,0.55633,0.53189,0.085534,0.60951,-0.37994,0.42819,0.39523,0.45908,-0.016925,0.65696,0.31642,-0.0948,0.15012,0.021029,-0.24932,-0.12355,0.66672,0.82563,0.20152
0.53484,0.037431,-0.35906,-0.28351,-0.44779,0.38502,-0.5466,-0.16143,-0.10871,-0.34828,-0.19315,-0.067563,0.21849,0.031643,0.010084,0.00493,-0.4293,0.37534,-0.26878,-0.19892,-0.21442,0.097864,-0.034459,-0.22038,-0.74105,-0.092051,-0.13515,-0.049903,-0.63687,-0.0042826,-0.16361,-0.44699,0.0078645,0.034494,-0.21363,0.10949,-0.12074,-0.19631,-0.31698,0.094823,-0.050311,0.1646,0.52411,-0.22998,-0.2019,-0.46201,-0.32831,-0.49304,0.11561,-0.26948,0.11222,0.10034,0.098723,-0.31476,-0.10918,-0.15208,-0.24837,0.073839
0.30169,0.47991,-0.24444,-0.095337,-0.0456,0.51196,1.018,0.16558,0.88062,0.66549,0.11966,-0.14367,0.96208,0.33931,0.50223,0.099429,0.66187,0.23067,0.088384,0.84951,-0.20015,0.56078,-0.068739,0.39873,0.40114,0.11522,0.40624,0.52601,0.95018,0.090931,0.26374,-0.051902,0.29299,-0.22015,-0.21911,0.45799,-0.030319,0.33769,0.77006,0.76362,0.57221,0.28399,0.17851,0.39332,-0.21522,0.26928,0.31151,-0.038612,0.35504,0.4816,-0.22383,0.22216,0.026265,-0.34601,-0.040003,0.016603,0.31338,0.22678
0.0027597,0.26357,0.073992,0.40381,-0.56328,-0.61224,-0.33322,-0.18814,-0.0052998,-0.50727,0.14609,-0.17098,-0.60288,0.18796,0.31426,0.2341,0.11445,0.34152,0.23422,-0.065588,0.39041,0.39523,-0.31613,0.34386,0.41319,0.29297,0.31211,-0.0034534,0.14706,0.34676,0.20119,-0.50981,0.007425,0.22876,-0.27974,0.50148,0.46993,-0.079941,0.098529,0.36794,0.52794,0.11553,-0.30047,-0.22636,0.2325,-0.16484,-0.34562,0.25615,0.18013,0.33511,0.082179,0.025847,0.1511,0.25979,0.24314,0.47091,-0.13074,0.27762
-0.42183,0.83041,-0.40294,-0.091424,0.32246,-0.1032,0.49998,0.36444,0.18464,0.4303,-0.089506,-0.017735,-0.057228,0.65481,-0.019094,-0.157,-0.2313,0.29206,0.36504,0.28025,0.31391,-0.27164,0.43365,0.18376,0.15856,0.016261,-0.27156,0.50345,0.16099,-0.26515,0.51961,-0.025781,0.26191,-0.085463,0.068671,0.42068,0.52637,0.395,0.66716,0.48368,0.6295,0.26897,0.3103,0.15615,0.30114,0.24529,0.36869,0.27896,0.11322,0.61747,0.51534,0.45882,0.059391,-0.0021066,0.0066441,-0.14746,-0.13267,0.53031
0.20811,0.1311,0.087545,0.14483,0.32009,-0.44115,-0.032154,0.089894,-0.03789,0.57789,0.029923,0.37799,-0.040899,0.026659,0.23832,0.29574,-0.23393,0.24848,0.46142,-0.030928,-0.131,0.23386,0.25423,0.29567,0.49411,0.28481,-0.070427,0.11481,0.46594,0.16443,-0.32576,0.073532,0.40267,-0.0081574,0.046582,-0.0018865,-0.10133,-0.24225,-0.0004996,0.228,0.15548,-0.14739,0.5784,0.015688,0.16825,0.16757,-0.061228,0.16109,0.65454,-0.39471,-0.20431,0.1519,0.13619,-0.0077386,-0.3027,-0.19919,0.24394,0.04632
1.0192,0.30032,0.56114,0.37744,-0.068245,0.91677,0.83112,0.13527,0.68526,0.20625,0.29195,0.65402,0.035085,0.15624,-0.042263,0.74508,0.039602,0.21563,-0.17202,-0.32726,0.895,-0.053202,0.1756,0.14274,0.17897,0.67515,0.41559,0.084244,-0.8978,-0.018043,0.26856,0.35532,0.35592,-0.24823,0.58624,0.277,0.50084,0.3612,0.38036,0.061981,0.17106,0.2568,-0.02468,-0.12334,0.65436,0.77854,0.58079,0.64934,0.26872,0.48943,-0.61659,-0.076207,-0.11037,0.32944,0.62967,0.39387,0.15032,-0.20372
-0.098818,-0.38079,-0.49231,0.0018977,0.60489,0.32748,0.046884,0.059136,-0.0089908,0.29104,-0.06971,-0.43379,-0.46448,-0.4791,0.51658,-0.35524,0.27014,-0.14482,-0.067825,0.43292,0.1272,-0.40239,-0.53897,0.28079,0.072432,-0.10261,-0.47898,-0.23041,-0.096347,0.22073,-0.58704,-0.17785,-0.27846,0.18531,0.29402,-0.21952,-0.1138,-0.2199,-0.14438,-0.19922,0.14916,-0.13075,0.35266,-0.51616,0.16429,-0.22053,-0.03359,-0.11351,-0.050227,-0.027416,0.11656,-0.22793,-0.0047031,-0.039977,-0.51224,0.14814,-0.48486,-0.14296
0.042939,-0.12637,0.049072,0.10823,0.10732,0.18995,-0.17134,0.28086,-0.4409,-0.6101,0.024407,-0.14766,0.59676,0.62012,-0.39185,-0.14777,-0.39791,0.1191,0.20961,-0.086683,0.38851,0.070729,-0.34933,-0.34027,-0.15428,-0.31549,0.15551,0.14164,0.033618,0.097102,0.44005,0.12688,0.21932,-0.0086187,0.55249,-0.4477,-0.11896,-0.41929,0.14392,0.073668,0.5294,0.58009,0.62012,-0.033103,-0.32266,0.11381,-0.028515,0.12667,-0.1164,-0.080587,0.029799,0.12301,-0.23112,0.39833,0.3325,-0.0055168,0.29618,0.09767
0.46216,0.38363,0.11301,0.48417,0.18218,0.44276,0.71873,0.34839,0.34471,0.38093,-0.095545,0.18506,-0.12447,0.25307,-0.085284,-0.061223,0.46644,0.091142,0.38345,-0.14367,0.12317,0.56567,0.35066,-0.16576,-0.081066,0.60781,0.28472,-0.14051,-0.25263,0.041354,0.83409,0.55224,0.36575,0.6789,0.056411,0.72009,0.084047,-0.23473,-0.047032,0.0076097,0.57408,0.47489,-0.3255,0.31451,0.43069,0.15559,0.083876,-0.11893,0.5517,0.37318,0.22557,-0.45927,0.063415,0.027712,0.20526,-0.062835,0.10467,-0.13818
0.071067,0.38722,-0.17398,0.024792,0.54052,-0.1722,-0.20135,0.43153,-0.0088995,0.064637,-0.18376,-0.65587,0.38284,0.33527,0.3195,-0.17683,-0.082209,-0.24258,0.092268,-0.059356,-0.31607,0.44027,0.34874,0.066027,0.30448,-0.43259,0.31092,-0.33274,0.14857,0.12074,-0.21121,-0.31709,0.33675,-0.01556,-0.31756,0.7212,-0.34638,-0.28046,-0.058389,0.31818,-0.089361,-0.32209,0.15964,0.3307,0.00012647,0.073077,0.07246,-0.1438,0.077576,-0.28862,0.060566,0.26351,-0.10648,0.23839,0.018899,-0.17745,-0.043564,-0.26277
0.25033,0.11001,-0.59699,-0.077477,-0.26697,0.30248,0.026394,-0.011504,-0.047867,0.34503,0.012331,-0.81967,0.35475,-0.1773,-0.32891,-0.42427,-0.020925,0.25738,-0.018221,0.12048,-0.16761,-0.51494,-0.048461,-0.62715,0.1542,-0.28282,-0.021565,0.31704,-0.54448,-0.08398,-0.10737,0.28683,0.19013,-0.11383,-0.2494,-0.35688,-0.90459,-0.2732,0.40298,0.57186,0.18365,-0.040465,-0.16823,-0.50787,-0.16158,-0.76533,0.10551,-0.57181,0.047202,0.1429,0.29041,-0.50371,-0.42888,0.0069643,-0.41587,-0.22877,-0.22167,-0.37409
-0.13364,0.2541,0.13741,0.61054,-0.070523,-0.19166,-0.29593,0.1817,-0.034084,-0.29442,0.30125,0.36133,0.32754,0.15666,0.18316,0.058494,-0.055895,-0.059862,-0.0014314,-0.27379,-0.28265,0.059469,-0.27791,-0.49469,-0.021166,0.12605,-0.35004,0.33644,-0.16131,-0.033836,-0.26232,-0.047789,0.0040148,-0.092566,-0.26071,-0.60164,0.11281,0.15946,-0.13775,-0.30649,-0.73588,0.35022,0.1188,-0.49985,-0.45719,-0.13359,-0.20404,0.0026559,0.27423,0.020145,-0.033154,-0.026844,0.26959,-0.55435,-0.18285,0.54497,0.40659,0.21535
-0.03361,0.14929,-0.38561,0.32344,-0.44424,0.51863,0.2596,-0.0071423,0.45654,-0.42224,0.17178,0.46751,0.022188,0.28241,-0.023981,-0.021262,0.042964,-0.043231,0.073029,-0.034389,0.67906,-0.40754,-0.30438,0.28719,-0.30283,0.10757,0.070672,0.30621,-0.25625,0.26412,-0.037862,-0.34538,-0.090665,-0.13868,-0.20166,0.0056815,0.12303,0.40887,0.40862,-0.24609,0.35646,-0.1416,-0.12882,0.7323,0.24925,0.16415,0.72347,0.38032,-0.16457,0.089439,-0.095313,-0.20033,0.66845,0.14685,0.18535,0.45152,-0.12427,0.36397
0.32806,-0.20389,0.0064699,-0.23174,0.24336,0.10424,0.13112,0.14682,-0.02151,0.27565,0.34977,0.13609,0.067791,-0.046499,0.26441,0.047752,-0.13013,0.10098,-0.20173,0.64942,0.38351,0.27782,-0.30196,-0.0035994,-0.32022,0.14055,-0.059884,0.088197,-0.32691,0.027229,-0.74367,0.54996,0.26874,0.16207,-0.16847,-0.1688,-0.1176,0.19428,0.082042,0.089528,0.29428,0.16069,0.15673,0.0040529,-0.2931,0.065121,-0.327,0.0361,0.0065397,-0.13957,-0.24553,0.51936,-0.14762,-0.3286,0.038853,-0.075891,-0.29303,-0.046892
-0.010534,-0.46774,-0.18969,-0.2087,0.24857,0.40174,0.00021784,0.041874,0.56145,0.52847,0.16489,-0.29543,-0.19212,-0.21966,0.023975,-0.33118,-0.30422,-0.28293,-0.75772,-0.010695,-0.2069,-0.038983,-0.086916,-0.18227,0.048295,-0.60799,-0.12366,0.50577,-0.056192,-0.12358,-0.4226,0.22936,-0.28713,-0.37386,-0.23206,-0.22941,-0.20475,0.064589,0.01642,-0.4099,-0.14737,-0.60229,-0.9862,-0.2674,-0.15685,-0.14034,0.38755,-0.18213,0.04779,-0.18073,0.20798,0.12468,0.16496,0.27395,-0.7219,-0.24491,-0.59497,-0.099123
-0.40989,0.49057,-0.30106,-0.35045,-0.2643,-0.23814,0.38793,-0.040202,-0.063685,0.23485,-0.15142,0.43071,0.024672,0.30607,-0.0018522,0.039111,0.66612,-0.11954,0.81811,-0.0098761,0.64905,0.46547,0.26247,-0.41464,-0.39802,0.41785,0.88926,0.48193,-0.22268,0.31837,0.73724,0.65866,0.47962,0.29237,0.53595,0.4238,-0.37736,0.21896,0.63552,0.55003,0.91604,0.65421,0.74731,-0.016915,0.33458,-0.035987,0.13914,0.12837,0.31911,0.69988,-0.37945,-0.3297,-0.25835,0.19237,-0.19405,-0.1204,0.56858,0.081822
0.11676,0.50283,0.53423,0.21192,0.34956,0.15082,0.17278,0.66071,0.21612,0.3852,0.62936,0.03271,0.56169,0.43121,0.77225,0.39832,-0.17889,0.33304,0.35299,0.072576,-0.26448,0.55348,0.32862,0.54553,0.48343,0.12861,0.58311,0.12538,0.36694,0.22999,0.14112,0.84714,0.16028,0.19255,0.61492,0.18081,0.46941,0.22606,0.51447,0.1894,0.18646,0.10471,-0.051931,0.36786,0.42945,0.3671,0.32748,0.76644,-0.060323,0.73383,0.032385,0.26602,-0.14191,0.56435,0.36887,0.47663,0.45236,0.62951
-0.042755,-0.59992,0.076695,0.025875,0.13853,-0.44944,-0.60581,0.069237,-0.56304,-0.88603,-0.34622,-0.50053,-0.26431,-0.2902,0.023833,0.36575,0.11118,-0.33666,0.092741,-0.18818,-0.5121,-0.51543,-0.26594,-0.46952,0.070493,-0.33687,-0.73197,-0.31109,0.40149,-0.11406,-0.31018,-0.41532,-0.16095,0.05719,0.19202,-0.13406,-0.14063,-0.35398,-0.074457,-0.61259,-0.50077,-0.50243,-0.63305,0.25683,-0.25525,-0.033113,-0.54302,-0.13168,-0.25882,-0.54392,-0.57046,-0.49735,-0.51765,-0.067038,-0.50499,-0.35653,-0.15104,-0.42793
1.0516,0.32482,-0.18853,0.30259,-0.39471,0.84296,-0.16875,0.079399,0.037002,-0.16845,0.3255,-0.076691,0.21581,0.1798,-0.017914,-0.42654,-0.33783,-0.26826,-0.2017,-0.52585,0.20607,0.49078,-0.12149,0.24681,0.50388,-0.097556,0.045982,-0.13021,0.23392,-0.129,0.047191,0.40986,-0.54509,0.048336,-0.12445,0.12175,-0.15906,-0.11914,-0.17013,-0.23279,-0.51662,0.33054,-0.21968,0.15374,-0.17175,-0.27256,-0.14446,-0.0094436,0.20458,0.23892,-0.067942,0.14725,0.016198,-0.15525,0.019926,0.10418,-0.049815,-0.0095057
0.26906,-0.18756,0.069164,-0.04173,-0.36428,0.086195,-0.60619,0.05445,-0.10731,-0.25671,-0.49487,0.09452,0.052427,0.12685,0.058086,0.069804,-0.93474,0.028954,-0.032846,-0.28804,0.7427,0.38227,-0.41369,-0.051699,0.029615,0.14006,0.077237,0.00034449,-0.39461,0.44377,0.15617,0.4958,-0.35611,0.39087,0.12535,0.22118,-0.091029,0.027193,-0.13476,-0.16946,-0.49257,0.28067,0.050665,0.097764,0.4703,0.36141,0.10445,0.37929,-0.62334,-0.13746,-0.49086,-0.072944,-0.0546,-0.090654,0.052674,0.46833,0.57811,-0.13442
-0.2962,-0.33678,-0.89559,-0.49458,-0.19328,-0.056068,0.019812,-0.74381,-0.15782,-0.033349,-0.17725,-0.2383,-0.45752,-0.27043,-0.55546,-0.96861,-0.14751,-0.22554,-0.50166,0.055872,-0.43513,-0.27094,-0.28514,0.092931,-0.3157,-0.92873,-0.25707,-0.14711,-0.51905,0.0082886,-0.035935,-0.12198,0.29656,-0.081509,-0.058719,-0.23885,-0.81054,-0.75495,-0.45655,-0.43844,-0.55271,-0.56999,0.039552,-0.36767,-0.50227,-0.38558,-0.50309,-0.40469,0.034041,-0.60263,0.33447,-0.36184,-0.45078,-0.19883,-0.032501,-0.57719,-0.54575,-0.83536
0.22656,-0.017131,0.031594,-0.30249,0.068996,0.34248,0.24923,-0.30917,-0.093902,0.31983,0.0036094,0.094598,0.58034,-0.18452,0.0501,0.0033459,-0.034956,0.35906,-0.38833,0.47999,-0.026621,0.15795,-0.46666,0.28229,-0.063057,-0.051508,0.27529,-0.3196,-0.16992,0.1393,0.10036,0.069624,0.69299,0.10565,-0.44244,-0.0018042,-0.44151,0.26163,0.627,0.1417,0.087114,0.21342,0.32931,-0.2741,-0.091581,-0.45868,0.19265,-0.059865,0.22574,-0.15242,0.13595,0.48953,-0.42955,0.075175,-0.12486,0.33971,0.19234,-0.17311
0.14788,-0.18966,-0.47343,-0.11169,0.10362,0.35518,0.0093834,-0.10871,0.10703,0.1047,0.21162,0.04926,0.41241,-0.14891,0.1461,-0.2437,0.071189,-0.18502,-0.0066584,0.17199,-0.19825,0.064416,0.066547,0.51854,0.11063,0.24213,-0.32451,0.021656,-0.38837,-0.14588,-0.72583,-0.057516,-0.05125,-0.17935,0.23143,0.27178,0.077953,0.45868,0.039774,0.14166,0.29692,-0.22501,-0.52701,0.15638,0.081229,0.18822,0.030219,0.40652,0.43657,-0.092094,0.19272,0.2111,0.31632,0.13531,-0.0054841,0.1921,-0.78761,0.61994
0.27497,0.15534,0.40021,0.57263,-0.22634,0.036652,0.52067,0.61028,0.34286,0.14277,0.63128,0.60326,0.70183,0.52486,0.30537,0.58967,0.053629,0.23123,0.22823,0.014486,0.59977,0.09367,0.51066,0.27684,0.25103,0.24015,0.99525,0.11408,0.45344,0.4455,0.092667,0.0069573,0.6674,0.50393,0.55256,0.46432,0.4694,0.78923,0.47529,0.68159,1.1043,0.74347,-0.3773,0.18451,0.68366,0.79795,0.78925,0.48836,0.55669,0.75598,-0.52969,-0.019453,0.55862,0.18003,0.66939,0.25419,0.49117,0.80311
-0.16414,-0.04744,-0.052493,0.40767,-0.078426,-0.57437,-0.093276,0.21318,-0.34273,0.028491,0.29153,-0.10524,-0.11991,0.27782,0.60023,0.32114,0.2454,0.12162,0.032182,-0.19439,0.44672,-0.58642,0.48817,0.038125,0.2238,0.0005384,0.16401,0.021018,-0.058541,-0.098316,-0.088484,-0.52146,-0.27385,-0.38266,0.49788,0.0026105,0.42729,0.50254,0.081155,-0.14524,-0.2327,0.051264,-0.29194,0.012542,0.17234,0.26791,0.43378,0.14539,-0.10031,0.12043,-0.48933,-0.21922,0.096858,-0.12447,0.3239,-0.053613,0.26631,0.32322
0.055403,0.12257,0.039512,0.18125,-0.30377,0.16961,-0.024665,0.38905,0.65027,0.022473,-0.036299,-0.061096,-0.51148,0.3902,-0.10361,-0.50134,0.32744,0.28363,0.21991,-0.021104,-0.01174,0.15449,-0.24493,-0.067254,0.56381,-0.34297,-0.016324,0.082586,0.68048,-0.18151,-0.32903,0.16415,-0.52319,-0.17969,-0.086636,0.015192,-0.62102,-0.011023,-0.14119,-0.17049,0.51332,0.41683,0.20332,-0.54272,-0.094952,0.10353,-0.03719,0.10211,0.44027,0.036692,0.20575,-0.28319,-0.15372,-0.21069,-0.48188,0.25046,0.14132,0.35375
-0.10324,-0.27592,0.22173,-0.15195,0.1977,-0.30692,-0.30288,0.14191,-0.28234,-0.36899,-0.17866,-0.42883,-0.20779,-0.33123,0.066458,0.085566,0.034069,0.17034,0.45579,-0.42356,0.38452,0.10507,-0.61659,0.3894,0.18814,-0.097821,0.31977,-0.10737,0.26353,0.25562,0.1994,0.14386,-0.56015,0.16575,0.049576,0.0072258,-0.28407,-0.059908,-0.21853,0.42741,0.013332,0.21872,0.60579,-0.049793,0.13071,0.61632,0.39016,0.27324,-0.60145,-0.033291,0.13872,-0.38268,-0.16848,0.024453,0.22609,-0.36465,0.048677,0.0087093
-0.29873,-0.022969,-0.55013,-0.27126,-0.53071,-0.31566,-0.15393,-0.14477,0.30784,-0.05464,-0.12998,0.22621,-0.21017,-0.57861,-0.089499,-0.19405,0.0024075,-0.28379,-0.12742,0.034632,-0.51874,0.074002,-0.054179,-0.31576,-0.81107,0.0032915,-0.32123,-0.30394,-0.57894,0.28114,0.13593,0.23118,-0.21136,-0.13656,0.16669,-0.37304,-0.28846,-0.058521,0.19962,0.099669,0.19909,0.036506,-0.33162,0.11992,0.24197,0.53306,0.60086,0.16451,0.41775,-0.052835,0.0041515,-0.56103,-0.035647,0.3075,-0.26982,0.26234,0.29692,0.068691
-0.2854,-0.38963,-0.25627,0.034427,-0.65953,-0.55081,0.014314,-0.26646,0.1975,-0.60357,0.10427,-0.41275,-0.4639,-0.61156,0.23551,-0.20402,-0.078986,-0.3738,-1.0616,0.015686,-0.09648,-0.10637,-0.59564,0.62148,-0.35763,0.35797,-0.60241,0.31476,-0.33752,-0.03687,-0.23733,-0.10376,-0.75316,0.22364,0.066364,-0.27105,-0.26969,-0.24864,-0.259,-1.1482,-0.22516,-0.78918,-0.46234,-0.36857,-0.22203,-0.18205,0.2918,0.33175,0.060799,-0.24748,-0.34319,-0.21876,0.043262,-0.47619,-0.4035,-0.34821,-0.40498,-0.66232
-0.21594,-0.26071,0.06251,-0.31999,-0.17551,-0.66015,-0.80336,-0.55125,-0.22427,-0.6471,-0.38906,-0.27999,-0.067327,-0.011129,-0.55409,-0.21404,-0.58824,0.20222,-0.69527,-0.29021,-0.32066,-0.076375,-0.7326,0.12531,-0.50376,0.42972,-0.089722,0.012773,-1.0436,-0.1077,0.022377,-0.79912,0.32138,0.037358,-0.10362,0.0085556,0.029524,0.18992,-0.36184,-0.31188,-0.20833,0.0071368,-0.22198,-0.536,-0.1068,-0.12066,0.072503,0.049175,0.1142,-0.16586,-0.681,0.23912,-0.033881,-0.68224,-0.49694,0.13607,0.1152,-0.098442
0.31934,0.14006,-0.61298,-0.39997,0.27827,0.38427,-0.084782,0.36401,0.11441,0.2966,0.34104,-0.27244,-0.13275,-0.41661,0.37734,-0.48287,-0.03005,-0.20667,-0.28484,0.20071,-0.39501,0.024072,0.31376,0.15439,0.023869,-0.36642,-0.64915,-0.18606,0.25703,-0.22505,-0.427,0.24255,-0.12018,-0.51314,-0.012573,-0.0092637,0.23222,-0.036883,0.36319,-0.55387,-0.27818,-0.27179,-0.10712,0.028481,-0.035036,0.13175,0.18982,0.28032,0.20686,0.25291,-0.18884,0.18613,0.24099,0.027469,1.0284,0.21447,-0.086755,0.23332
0.11381,-0.18554,-0.60528,-0.73718,-0.3363,-0.041234,-0.5003,0.052358,0.064969,-0.27752,0.072122,-0.44926,-0.23378,-0.91285,-0.031616,-0.57117,0.43029,-0.58588,-0.17069,-0.43989,-0.088839,-0.45755,-0.15592,-0.86427,-0.27784,-0.32229,-0.8429,-0.19718,0.66545,-0.44294,-0.59898,-0.023683,-0.7671,-0.62512,-0.030484,-0.38222,-0.31044,-0.12297,-0.3851,-0.6702,-0.82548,-0.97179,-0.44901,-0.33525,-0.49552,-0.53323,-0.52954,-0.70488,0.011526,-0.27928,-0.14201,-0.071799,-0.71106,-0.084244,-0.54786,-0.57895,-1.0784,-0.42398
-0.087067,0.18966,0.61246,0.20242,0.48522,-0.38167,-0.48755,0.21831,-0.19412,0.10227,0.092031,0.08575,0.4412,0.32767,0.59293,0.51396,-0.0023096,-0.029226,-0.066659,-0.22087,-0.031184,0.54872,-0.050842,0.33193,0.71583,-0.085581,0.12658,0.073797,0.18991,0.16113,0.4546,-0.29837,0.33492,0.0099321,0.56333,0.46734,0.43658,0.60591,0.1321,0.37457,0.13962,0.0034209,-0.13665,-0.14694,0.38129,0.51742,0.12828,-0.12536,0.49548,-9.41E-05,0.49613,0.35023,0.022293,0.40699,-0.67957,0.44831,0.71131,-0.14075
-0.34894,0.19278,0.12503,-0.049305,0.23088,-1.0365,-0.26473,-0.076989,0.19541,-0.29138,-0.026468,0.49492,-0.17751,-0.24144,-0.033699,0.034574,-0.38024,-0.045427,-0.13042,0.29793,0.40063,-0.20297,0.23016,-0.013442,-0.43468,-0.044663,-0.078037,-0.037766,0.030313,-0.049903,-0.25798,0.029964,-0.3736,0.176,-0.086305,0.19616,-0.10107,-0.088913,0.017553,0.5865,-0.0011595,0.039557,-0.23649,0.13003,0.26435,0.5989,0.93029,0.47355,-0.032758,0.027646,-0.17008,-0.23527,-0.13605,-0.15194,-0.34286,0.14209,-0.18384,0.16716
-0.088932,-0.72992,-0.4224,-0.581,0.3393,-0.67219,-0.72941,-0.28726,-0.7284,-0.46961,-0.19498,-0.45108,0.62608,0.15313,0.19783,0.076242,-0.89823,-0.22225,-0.51077,0.27541,-0.81059,-0.50075,-0.27978,-0.086685,-0.57731,-0.54811,-0.26406,-0.14347,-0.15891,-0.45111,-0.40493,0.22527,-0.4594,-0.86855,-0.82748,-0.16752,-0.03534,0.13845,-0.73734,-0.034554,-0.42742,-0.37012,-0.54364,-0.54927,-0.35281,-0.42762,-0.16753,-0.59957,-0.036787,-0.77331,0.59737,0.37717,-0.40075,0.16901,-0.027717,-0.35963,-0.30712,-0.52401
-0.38897,0.030327,-0.12833,-0.78496,-0.29339,-0.1533,0.040335,-0.98233,-0.39363,-0.40766,-0.41549,-0.14773,-0.25066,-0.27484,-0.64716,-0.52704,0.0018269,-0.17144,-1.0026,0.010742,-0.25179,-0.16581,-0.69288,-0.36212,-0.87714,-0.30884,-0.65236,-0.13682,-0.57322,-0.33162,-0.73458,-0.15159,-0.7365,-0.16546,-0.54828,-0.47177,-0.54613,-0.44163,-0.69649,-0.30705,-0.17256,-0.34111,-0.1828,-0.54696,-0.6744,-0.90526,-0.71371,-0.9912,-0.091868,-0.54356,0.24654,0.085298,-0.1548,-0.25946,0.041976,-0.30576,-0.36889,-0.52829
-0.016278,-0.030196,0.0314,0.074595,-0.32495,0.033994,-0.11066,-0.011567,-0.033323,-0.38076,-0.17085,0.23054,-0.42378,-0.53693,-0.48783,0.082176,-0.10478,0.47406,0.14743,-0.38185,0.29734,-0.030734,-0.65768,-0.35068,0.27209,-0.48677,-0.017654,-0.16567,0.15522,-0.34052,0.38027,-0.39715,-0.71913,-0.28753,-0.63606,0.38221,-0.50933,-0.058485,0.1328,-0.095415,-0.18808,0.27224,-0.10011,-0.06038,-0.4276,0.14663,-0.35547,0.32403,-0.22477,0.023257,0.29221,-0.27225,-0.29673,0.024655,-0.14927,0.11598,0.097848,-0.25253
0.11991,-0.051577,-0.1777,-0.12422,-0.95982,-0.51258,-0.47332,-0.069406,-0.5458,-0.17517,-0.31316,0.15927,-0.78019,0.082219,-0.083834,-0.17267,0.14897,0.15048,-0.007575,-0.17823,-0.092276,-0.078096,0.062144,-0.30252,-0.21443,-0.31639,-0.12961,-0.0088367,-0.30318,-0.0050534,-0.0030135,0.18195,-0.00052278,0.31604,-0.1014,0.045783,-0.18399,-0.27581,0.062947,0.052002,0.022803,0.15971,0.12245,-0.47033,0.03498,0.23044,-0.041241,0.25376,-0.075158,0.22038,0.56538,-0.20952,-0.315,-0.041241,0.016266,-0.021954,-0.10399,-0.18653
0.17428,-0.090033,0.5351,-0.076252,0.13198,-0.87073,-0.25704,0.034668,-0.20473,-0.13619,0.012853,0.28038,-0.36138,-0.35109,0.41208,0.15123,-0.14603,-0.23848,0.40806,-0.50058,-0.3914,0.13724,0.24111,0.028254,0.33612,0.66007,0.013351,-0.17313,0.33173,0.051233,-0.28192,0.086916,-0.26985,-0.047738,0.072286,0.28233,0.31668,0.23389,-0.54525,0.018794,0.35283,-0.33704,0.39126,-0.41054,-0.40507,0.020919,-0.38374,0.3706,0.15681,0.035264,0.10939,0.20212,0.60075,0.5186,0.64545,0.463,0.02026,-0.13048
